row_id,file,line_number,entry_type,speaker_clean,speaker_raw,original_jp,vietnamese,tag_codes,scene_type,notes
81,EV_OP.ks,146,dialogue,月城 凪 (Nagi),#凪,２人の関係をめちゃくちゃにすればいい。[p],Phá nát mối quan hệ của hai người đó là xong.[p],[p],Story_Opening,"Nagi nói chuyện: dịu dàng, xưng tớ - Shun-chan (hoặc em - anh) | Có tag [p] chuyển trang"
82,EV_OP.ks,147,dialogue,月城 凪 (Nagi),#凪,別れさせ、そしてあわよくば凪を取り戻す。[p],"Khiến chúng chia tay, và nếu may mắn thì sẽ giành lại được Nagi.[p]",[p],Story_Opening,"Nagi nói chuyện: dịu dàng, xưng tớ - Shun-chan (hoặc em - anh) | Có tag [p] chuyển trang"
83,EV_OP.ks,148,dialogue,月城 凪 (Nagi),#凪,[舜]（できるか？　いいや、やる）[p],"[舜]（Có làm được không? Không, phải làm.）[p]","[舜], [p]",Story_Opening,"Nagi nói chuyện: dịu dàng, xưng tớ - Shun-chan (hoặc em - anh) | Có tag [p] chuyển trang"
84,EV_OP.ks,149,dialogue,月城 凪 (Nagi),#凪,こっちには時間がたっぷりあるのだ。[p],Phía bên này thì có thừa thời gian mà.[p],[p],Story_Opening,"Nagi nói chuyện: dịu dàng, xưng tớ - Shun-chan (hoặc em - anh) | Có tag [p] chuyển trang"
85,EV_OP.ks,150,dialogue,月城 凪 (Nagi),#凪,どう動くのか、まずは考えなくては──[p],"Phải hành động thế nào, trước tiên cần suy tính đã──[p]",[p],Story_Opening,"Nagi nói chuyện: dịu dàng, xưng tớ - Shun-chan (hoặc em - anh) | Có tag [p] chuyển trang"
86,EV_OP.ks,158,dialogue,月城 凪 (Nagi),#凪,"[font color=""yellow""]セーブしますか？[resetfont]","[font color=""yellow""]Bạn có muốn lưu game không?[resetfont]","[font color=""yellow""], [resetfont]",Story_Opening,"Nagi nói chuyện: dịu dàng, xưng tớ - Shun-chan (hoặc em - anh)"
89,EV_OP2.ks,26,dialogue,日高 舜 (MC),[舜],[舜]「まずは、凪の行動パターンを把握する必要があるな──」[p],"[舜]「Trước hết, cần phải nắm rõ lịch trình sinh hoạt của Nagi đã──」[p]","[舜], [p]",Story_Opening,Có tag [p] chuyển trang
90,EV_OP2.ks,27,narration,Dẫn chuyện,,凪は平日の朝、決まった時間になると、いつもきっちりと家を出ていく。[r]その姿には、まるで精密に組まれた時計のような規則正しさがあった。[p],Nagi luôn ra khỏi nhà vào một giờ cố định trong những buổi sáng ngày thường.[r]Hình ảnh đó có sự đều đặn như một chiếc đồng hồ được lắp ráp tinh xảo vậy.[p],"[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
91,EV_OP2.ks,28,narration,Dẫn chuyện,,彼女が団地の階段を下りてくるのは、だいたい午前7時15分から30分のあいだ。[r]少し寝坊した日でも、大きく時間がずれることはない。[p],"Thời gian cô ấy đi xuống cầu thang chung cư là vào khoảng từ 7 giờ 15 đến 7 giờ 30 sáng.[r]Ngay cả những ngày cô ấy ngủ nướng một chút, thời gian cũng không chênh lệch quá nhiều.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
92,EV_OP2.ks,29,narration,Dẫn chuyện,,足取りは軽く、顔にはどこか凛とした雰囲気が漂っていた。[p],"Bước chân cô ấy nhẹ nhàng, trên gương mặt toát lên một vẻ thanh tao nào đó.[p]",[p],Story_Opening,Có tag [p] chuyển trang
93,EV_OP2.ks,30,narration,Dẫn chuyện,,団地の中庭では、犬の散歩中の住人や、新聞を取りに来た老人たちが彼女に軽く挨拶を送る。[r]凪はそれに柔らかく頷き返し、そのまま上浪駅方面へと姿を消すのが日課だった。[p],"Ở khoảng sân giữa chung cư, những cư dân đang dắt chó đi dạo hay những người già ra lấy báo đều khẽ chào cô ấy.[r]Nagi dịu dàng gật đầu đáp lại, rồi cứ thế đi khuất về hướng ga Kaminami, đó là thói quen hằng ngày của cô ấy.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
94,EV_OP2.ks,35,narration,Dẫn chuyện,,以前、近所の主婦が立ち話をしていたとき、[r]ふとした拍子にその行き先について耳にしたことがある。[p],"Trước đây, khi những người nội trợ hàng xóm đứng tán gẫu,[r]tôi đã tình cờ nghe được về nơi cô ấy đến.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
95,EV_OP2.ks,36,dialogue,Dẫn chuyện,,「凪さん、上浪総合病院に勤めてるのよ。たしか看護助手だったかしらね」[r]そう言っていた。[p],"""Cô Nagi ấy à, đang làm việc ở Bệnh viện Đa khoa Kaminami đấy. Hình như là trợ lý y tá thì phải.""[r]Họ đã nói như vậy.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
96,EV_OP2.ks,37,narration,Dẫn chuyện,,その会話の内容は曖昧だったが、複数の住人が同じことを口にしていたことから、信憑性は高い。[p],"Nội dung cuộc trò chuyện đó tuy mơ hồ, nhưng vì có nhiều người dân cùng nói như vậy nên độ tin cậy rất cao.[p]",[p],Story_Opening,Có tag [p] chuyển trang
97,EV_OP2.ks,38,narration,Dẫn chuyện,,規則的な生活、淡々とした出勤。[r]それらが、彼女の裏にある事情を、ますます謎めいたものにしていた。[p],"Một cuộc sống quy củ, đi làm một cách bình lặng.[r]Những điều đó càng làm cho hoàn cảnh ẩn giấu phía sau cô ấy trở nên bí ẩn hơn.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
98,EV_OP2.ks,43,dialogue,日高 舜 (MC),[舜],[舜]「はぁ、くそ……なんでこんなに人が多いんだよ……」[p],"[舜]「Haa, khốn kiếp……sao lại đông người thế này cơ chứ……」[p]","[舜], [p]",Story_Opening,Có tag [p] chuyển trang
99,EV_OP2.ks,44,narration,Dẫn chuyện,,時計の針はすでに午前8時を回っていた。[r]通りは、忙しなく働く社会人たちでごった返している。[p],Kim đồng hồ đã điểm qua 8 giờ sáng.[r]Đường phố tấp nập những người đi làm đang hối hả ngược xuôi.[p],"[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
100,EV_OP2.ks,45,narration,Dẫn chuyện,,人混みを避けるように道を一本外れ、人気の少ない通りへと足を向けた。[p],"Tôi rẽ sang một con đường khác để tránh đám đông, hướng bước chân về phía con phố thưa thớt người qua lại.[p]",[p],Story_Opening,Có tag [p] chuyển trang
101,EV_OP2.ks,50,narration,Nam chính (Nội tâm),,[舜]（こんなところに……マッサージ店なんてあったっけ？　[r]この辺り、ほんとに店の入れ替わりが激しいな）[p],"[舜]（Ở chỗ thế này……có tiệm massage từ bao giờ vậy? [r]Quanh khu này, các hàng quán thay đổi liên tục thật đấy.）[p]","[舜], [r], [p]",Story_Opening,"Shun (MC) độc thoại nội tâm: xưng tôi hoặc mình, toan tính mưu mô | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
102,EV_OP2.ks,51,dialogue,ふと目に留まった店のガラスには、,ふと目に留まった店のガラスには、,ふと目に留まった店のガラスには、「店員募集」と書かれた紙が貼られていた。[p],"Ánh mắt tôi tình cờ dừng lại ở cửa kính của tiệm, trên đó có dán một tờ giấy ghi ""Tuyển nhân viên"".[p]",[p],Story_Opening,Có tag [p] chuyển trang
103,EV_OP2.ks,52,narration,Nam chính (Nội tâm),,[舜]（こぢんまりした店だな。もしかして店主一人でやってるのか？[r]おばあちゃんとかだったら、気も楽なんだけど）[p],[舜]（Một tiệm nhỏ bé ấm cúng nhỉ. Không lẽ chủ tiệm tự làm một mình sao?[r]Nếu là một bà lão nào đó thì mình cũng thấy thoải mái hơn.）[p],"[舜], [r], [p]",Story_Opening,"Shun (MC) độc thoại nội tâm: xưng tôi hoặc mình, toan tính mưu mô | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
104,EV_OP2.ks,53,dialogue,Người lạ (???),？？？,？？？「ん？　あれ？　バイト探してる人？」[p],？？？「Hửm? Ủa? Anh đang tìm việc làm thêm à?」[p],[p],Story_Opening,Có tag [p] chuyển trang
105,EV_OP2.ks,54,dialogue,日高 舜 (MC),[舜],[舜]「あ、いや、俺は──」[p],"[舜]「A, không, tôi thì──」[p]","[舜], [p]",Story_Opening,Có tag [p] chuyển trang
106,EV_OP2.ks,55,narration,Dẫn chuyện,,いきなり声をかけられ、目を白黒させ振り返ると──[p],"Bị bắt chuyện bất ngờ, tôi trợn tròn mắt quay lại nhìn thì──[p]",[p],Story_Opening,Có tag [p] chuyển trang
107,EV_OP2.ks,63,narration,Dẫn chuyện,,そこに立っていたのは──間違いない。凪と一緒にいた、あの男だった。[p],Người đang đứng đó──không sai vào đâu được. Chính là gã đàn ông đã ở cùng với Nagi.[p],[p],Story_Opening,Có tag [p] chuyển trang
108,EV_OP2.ks,64,narration,Dẫn chuyện,,どうして、コイツは何者なのかと一気に『？』が脳内に弾ける。[p],"Tại sao, tên này là ai, hàng loạt dấu hỏi chấm bùng nổ trong đầu tôi.[p]",[p],Story_Opening,Có tag [p] chuyển trang
109,EV_OP2.ks,65,dialogue,Người lạ (???),？？？,？？？「俺はここで働いてるわけじゃないんだけど。俺の母さんがオーナーで店主なんだ」[p],？？？「Tôi không làm việc ở đây đâu. Mẹ tôi mới là chủ tiệm này.」[p],[p],Story_Opening,Có tag [p] chuyển trang
110,EV_OP2.ks,66,narration,Dẫn chuyện,,その口調は軽く、妙に親しげだった。[p],"Giọng điệu của hắn nhẹ nhàng, tỏ vẻ thân thiết một cách kỳ lạ.[p]",[p],Story_Opening,Có tag [p] chuyển trang
111,EV_OP2.ks,67,dialogue,Người lạ (???),？？？,？？？「怪しいマッサージ店とかじゃないよ。息子の俺が言うのもなんだけど、腕は確かだから」[p],"？？？「Không phải tiệm massage mờ ám gì đâu. Tuy tôi là con trai nói ra thì hơi kỳ, nhưng tay nghề của bà ấy chắc chắn lắm.」[p]",[p],Story_Opening,Có tag [p] chuyển trang
112,EV_OP2.ks,68,dialogue,Người lạ (???),？？？,？？？「俺、成瀬隼人（なるせはやと）。強引にごめんね」[p],？？？「Tôi là Naruse Hayato. Xin lỗi vì đã vồ vập nhé.」[p],[p],Story_Opening,Có tag [p] chuyển trang
113,EV_OP2.ks,69,narration,Dẫn chuyện,,隼人、と名乗った男はにこやかにマッサージ店のドアを開けてくれる。[r]名前まで爽やかなのかよ、とこっそり舌打ちした。[p],"Gã đàn ông xưng tên là Hayato mỉm cười mở cửa tiệm massage cho tôi.[r]Đến cả cái tên cũng nghe bảnh bao thế cơ à, tôi lén tặc lưỡi.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
114,EV_OP2.ks,70,dialogue,成瀬 隼人 (Hayato),隼人,隼人「バイト、探してたんでしょ？　[r]男の人が来てくれたら、母さんも嬉しいと思うんだよね」[p],"Hayato「Cậu đang tìm việc làm thêm phải không? [r]Nếu có con trai đến làm, chắc mẹ tôi cũng sẽ vui lắm đấy.」[p]","[r], [p]",Story_Opening,"Hayato: tự phụ, trịch thượng, xưng tôi - cậu / anh - chú mày | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
115,EV_OP2.ks,71,dialogue,思わず,思わず,思わず「いや、俺は違う」と口に出しそうになったが──その言葉を飲み込む。[p],"Bất giác tôi suýt buột miệng thốt ra ""Không, tôi không phải"", nhưng──đã vội nuốt lại lời nói đó.[p]",[p],Story_Opening,Có tag [p] chuyển trang
116,EV_OP2.ks,72,narration,Dẫn chuyện,,冷静になれ。これはむしろ、こいつの素性を探るチャンスじゃないか。[r]凪を追いかけたい衝動を押し殺し、俺は隼人の言葉に合わせることにした。[p],"Phải bình tĩnh lại. Đây chẳng phải là cơ hội để tìm hiểu lai lịch của tên này sao.[r]Kìm nén sự thôi thúc muốn đuổi theo Nagi, tôi quyết định hùa theo lời của Hayato.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
117,EV_OP2.ks,73,dialogue,成瀬 隼人 (Hayato),隼人,隼人「最近、施術を勘違いした変な客が多いって困ってたから。[r]男がいたら変態って手出しづらいじゃん？」[p],Hayato「Gần đây mẹ tôi đang khổ tâm vì có nhiều khách hàng kỳ quặc hiểu lầm về dịch vụ trị liệu.[r]Có con trai ở đây thì mấy tên biến thái cũng khó mà giở trò được đúng không?」[p],"[r], [p]",Story_Opening,"Hayato: tự phụ, trịch thượng, xưng tôi - cậu / anh - chú mày | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
118,EV_OP2.ks,74,narration,Dẫn chuyện,,その軽快な口ぶりと調子の良さに少し戸惑いつつも、[r]俺は曖昧に相槌を打ちながら、隼人のあとについて、おずおずと店内へと足を踏み入れた。[p],"Dù có chút bối rối trước cách nói chuyện nhẹ nhàng và điệu bộ suôn sẻ đó,[r]tôi vẫn ậm ừ gật gù, rụt rè bước theo Hayato vào trong tiệm.[p]","[r], [p]",Story_Opening,Có tag [r] xuống dòng | Có tag [p] chuyển trang
119,EV_OP2.ks,84,narration,Nam chính (Nội tâm),,[舜]（まぁ俺に失うものはないしな…）[p],[舜]（Thôi thì mình cũng chẳng có gì để mất...）[p],"[舜], [p]",Story_Opening,"Shun (MC) độc thoại nội tâm: xưng tôi hoặc mình, toan tính mưu mô | Có tag [p] chuyển trang"
120,EV_OP2.ks,85,dialogue,成瀬 隼人 (Hayato),隼人,隼人「母さーん。バイト探してるって人がポスター見てくれてたよ」[p],Hayato「Mẹ ơiiiii. Có người đang xem tờ thông báo tuyển nhân viên này.」[p],[p],Story_Opening,"Hayato: tự phụ, trịch thượng, xưng tôi - cậu / anh - chú mày | Có tag [p] chuyển trang"
121,EV_OP2.ks,102,dialogue,Người lạ (???),？？？,？？？「え？　本当？」[p],？？？「Hả? Thật sao?」[p],[p],Story_Opening,Có tag [p] chuyển trang
122,EV_OP2.ks,103,dialogue,成瀬 凛子 (Rinko),#凛子,顔を出したのはおっとりとした雰囲気の綺麗な女性だった。[p],Một người phụ nữ xinh đẹp với phong thái điềm đạm bước ra.[p],[p],Story_Opening,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
123,EV_OP2.ks,104,dialogue,成瀬 凛子 (Rinko),#凛子,[舜]（はっ？　こんな美人がこの男の母親…？）[p],[舜]（Hả? Người đẹp thế này mà lại là mẹ của tên đó á...?）[p],"[舜], [p]",Story_Opening,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
124,EV_OP2.ks,105,dialogue,成瀬 凛子 (Rinko),#凛子,目じりに多少の年齢は感じるが、自分の母親と同年代だとは思えない。[r]女性はニコニコしながら「こちらへどうぞ」と奥の部屋へ招き入れてくれた。[p],"Tuy có thể nhận thấy dấu vết tuổi tác ở khóe mắt, nhưng không thể tin được bà ấy lại cùng độ tuổi với mẹ tôi.[r]Người phụ nữ mỉm cười nói ""Mời cậu vào lối này"" rồi dẫn tôi vào căn phòng bên trong.[p]","[r], [p]",Story_Opening,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
125,EV_OP2.ks,107,dialogue,Người lạ (???),？？？,？？？「隼人がいきなり呼び止めちゃったのね。ごめんなさいね」[p],？？？「Hayato tự nhiên lại gọi cậu lại nhỉ. Xin lỗi cháu nhé.」[p],[p],Story_Opening,Có tag [p] chuyển trang
126,EV_OP2.ks,109,dialogue,Người lạ (???),？？？,？？？「私はこの店のオーナーで店主の成瀬凛子（なるせりんこ）と言います」[p],"？？？「Cô là Naruse Rinko, chủ của cửa tiệm này.」[p]",[p],Story_Opening,Có tag [p] chuyển trang
